IDA;Aire geographique;Signe FR;Signe UE;Produit
351;Bourgogne Côtes du Couchois;AOC;AOP;Bourgogne Côtes du Couchois
343;Bourgogne Coulanges-la-Vineuse;AOC;AOP;Bourgogne Coulanges-la-Vineuse blanc
343;Bourgogne Coulanges-la-Vineuse;AOC;AOP;Bourgogne Coulanges-la-Vineuse clairet ou rosé
343;Bourgogne Coulanges-la-Vineuse;AOC;AOP;Bourgogne Coulanges-la-Vineuse rouge
344;Bourgogne Epineuil;AOC;AOP;Bourgogne Epineuil clairet ou rosé
344;Bourgogne Epineuil;AOC;AOP;Bourgogne Epineuil rouge
2184;Bourgogne rouges et rosés;AOC;AOP;Bourgogne gamay rouge
338;Bourgogne Hautes Côtes de Beaune;AOC;AOP;Bourgogne Hautes Côtes de Beaune blanc
338;Bourgogne Hautes Côtes de Beaune;AOC;AOP;Bourgogne Hautes Côtes de Beaune clairet ou rosé
338;Bourgogne Hautes Côtes de Beaune;AOC;AOP;Bourgogne Hautes Côtes de Beaune rouge
339;Bourgogne Hautes Côtes de Nuits;AOC;AOP;Bourgogne Hautes Côtes de Nuits blanc
339;Bourgogne Hautes Côtes de Nuits;AOC;AOP;Bourgogne Hautes Côtes de Nuits clairet ou rosé
339;Bourgogne Hautes Côtes de Nuits;AOC;AOP;Bourgogne Hautes Côtes de Nuits rouge
346;Bourgogne La Chapelle Notre-Dame;AOC;AOP;Bourgogne La Chapelle Notre-Dame blanc
346;Bourgogne La Chapelle Notre-Dame;AOC;AOP;Bourgogne La Chapelle Notre-Dame clairet ou rosé
346;Bourgogne La Chapelle Notre-Dame;AOC;AOP;Bourgogne La Chapelle Notre-Dame rouge
347;Bourgogne Le Chapitre;AOC;AOP;Bourgogne Le Chapitre blanc
347;Bourgogne Le Chapitre;AOC;AOP;Bourgogne Le Chapitre clairet ou rosé
347;Bourgogne Le Chapitre;AOC;AOP;Bourgogne Le Chapitre rouge
348;Bourgogne Montrecul;AOC;AOP;Bourgogne Montrecul blanc
348;Bourgogne Montrecul;AOC;AOP;Bourgogne Montrecul rosé
348;Bourgogne Montrecul;AOC;AOP;Bourgogne Montrecul rouge
1879;Bourgogne mousseux;AOC;AOP;Bourgogne mousseux
2182;Bourgogne blancs;AOC;AOP;Bourgogne nouveau ou primeur
1876;Bourgogne Passe-tout-grains;AOC;AOP;Bourgogne Passe-tout-grains rosé
1876;Bourgogne Passe-tout-grains;AOC;AOP;Bourgogne Passe-tout-grains rouge
2184;Bourgogne rouges et rosés;AOC;AOP;Bourgogne rouge
1641;Bourgogne Tonnerre;AOC;AOP;Bourgogne Tonnerre
350;Bourgogne Vézelay;AOC;AOP;Bourgogne Vézelay
163;Bourgueil;AOC;AOP;Bourgueil rosé
163;Bourgueil;AOC;AOP;Bourgueil rouge
1231;Bouzeron;AOC;AOP;Bouzeron
354;Brouilly;AOC;AOP;Brouilly
;Brouilly;AOC;AOP;Brouilly Pisse-Vieille
2349;Brulhois;AOC;AOP;Brulhois rosé
2349;Brulhois;AOC;AOP;Brulhois rouge
1597;Bugey;AOC;AOP;Bugey blanc
1598;Bugey Cerdon;AOC;AOP;Bugey Cerdon méthode ancestrale
;Bugey;AOC;AOP;Bugey Machuraz Blanc
;Bugey;AOC;AOP;Bugey Machuraz Rosé
;Bugey;AOC;AOP;Bugey Machuraz Rouge
1599;Bugey Manicle;AOC;AOP;Bugey Manicle blanc
1599;Bugey Manicle;AOC;AOP;Bugey Manicle rouge
1600;Bugey Montagnieu;AOC;AOP;Bugey Montagnieu
1600;Bugey Montagnieu;AOC;AOP;Bugey Montagnieu mousseux
1600;Bugey Montagnieu;AOC;AOP;Bugey Montagnieu pétillant
1597;Bugey;AOC;AOP;Bugey mousseux blanc
1597;Bugey;AOC;AOP;Bugey mousseux rosé
1597;Bugey;AOC;AOP;Bugey pétillant blanc
1597;Bugey;AOC;AOP;Bugey pétillant rosé
1597;Bugey;AOC;AOP;Bugey rosé
1597;Bugey;AOC;AOP;Bugey rouge
1597;Bugey;AOC;AOP;Bugey rouge Gamay
1597;Bugey;AOC;AOP;Bugey rouge Mondeuse
1597;Bugey;AOC;AOP;Bugey rouge Pinot noir
67;Buzet;AOC;AOP;Buzet blanc
67;Buzet;AOC;AOP;Buzet rosé
67;Buzet;AOC;AOP;Buzet rouge
1276;Cabardès;AOC;AOP;Cabardès rosé
1276;Cabardès;AOC;AOP;Cabardès rouge
158;Anjou;AOC;AOP;Cabernet d'Anjou
158;Anjou;AOC;AOP;Cabernet d'Anjou nouveau ou primeur
68;Cadillac;AOC;AOP;Cadillac
2145;Cahors;AOC;AOP;Cahors
1822;Cairanne;AOC;AOP;Cairanne blanc
1822;Cairanne;AOC;AOP;Cairanne rouge
1857;Calisson d'Aix;;IGP;Calisson d'Aix
;Pays d'Auge;;IGP;Calvados Blanc
;Pays d'Auge;;IGP;Calvados Blanc Primeur Blanc
;Pays d'Auge;;IGP;Calvados Grisy Blanc
;Pays d'Auge;;IGP;Calvados Grisy Primeur Blanc
;Pays d'Auge;;IGP;Calvados Grisy Primeur Rosé
;Pays d'Auge;;IGP;Calvados Grisy Primeur Rouge
;Pays d'Auge;;IGP;Calvados Grisy Rosé
;Pays d'Auge;;IGP;Calvados Grisy Rouge
;Pays d'Auge;;IGP;Calvados Rosé
;Pays d'Auge;;IGP;Calvados Rosé Primeur Rosé
;Pays d'Auge;;IGP;Calvados Rouge
;Pays d'Auge;;IGP;Calvados Rouge Primeur Rouge
70;Canon Fronsac;AOC;AOP;Canon Fronsac
1728;Cartagène du Languedoc;AOC;;Cartagène du Languedoc
1319;Cassis;AOC;AOP;Cassis blanc
1809;Cassis de Bourgogne;;IG - ;Cassis de Bourgogne
2348;Cassis de Dijon;;IG - ;Cassis de Dijon
2376;Cassis de Saintonge;;IG - ;Cassis de Saintonge
1319;Cassis;AOC;AOP;Cassis rosé
1319;Cassis;AOC;AOP;Cassis rouge
71;Cérons;AOC;AOP;Cérons
2217;Cévennes;;IGP;Cévennes blanc
;Cévennes;;IGP;Cévennes Coteaux Cévenols Blanc
;Cévennes;;IGP;Cévennes Coteaux Cévenols Rosé
;Cévennes;;IGP;Cévennes Coteaux Cévenols Rouge
;Cévennes;;IGP;Cévennes Coteaux Du Salavès Blanc
;Cévennes;;IGP;Cévennes Coteaux Du Salavès Rosé
;Cévennes;;IGP;Cévennes Coteaux Du Salavès Rouge
;Cévennes;;IGP;Cévennes Côtes Du Libac Blanc
;Cévennes;;IGP;Cévennes Côtes Du Libac Rosé
;Cévennes;;IGP;Cévennes Côtes Du Libac Rouge
;Cévennes;;IGP;Cévennes Mont-Bouquet Blanc
;Cévennes;;IGP;Cévennes Mont-Bouquet Rosé
;Cévennes;;IGP;Cévennes Mont-Bouquet Rouge
2217;Cévennes;;IGP;Cévennes mousseux de qualité blanc
2217;Cévennes;;IGP;Cévennes mousseux de qualité rosé
2217;Cévennes;;IGP;Cévennes mousseux de qualité rouge
2217;Cévennes;;IGP;Cévennes primeur ou nouveau blanc
2217;Cévennes;;IGP;Cévennes primeur ou nouveau rosé
2217;Cévennes;;IGP;Cévennes primeur ou nouveau rouge
2217;Cévennes;;IGP;Cévennes rosé
2217;Cévennes;;IGP;Cévennes rouge
2217;Cévennes;;IGP;Cévennes surmûri blanc
2217;Cévennes;;IGP;Cévennes surmûri rosé
2217;Cévennes;;IGP;Cévennes surmûri rouge
;Cévennes;;IGP;Cévennes Uzège Blanc
;Cévennes;;IGP;Cévennes Uzège Rosé
;Cévennes;;IGP;Cévennes Uzège Rouge
1464;Chabichou du Poitou;AOC;AOP;Chabichou du Poitou
356;Chablis;AOC;AOP;Chablis
398;Chablis Grand Cru;AOC;AOP;Chablis Grand Cru
399;Chablis Grand Cru Blanchot;AOC;AOP;Chablis Grand Cru Blanchot
400;Chablis Grand Cru Bougros;AOC;AOP;Chablis Grand Cru Bougros
401;Chablis Grand Cru Grenouilles;AOC;AOP;Chablis Grand Cru Grenouilles
402;Chablis Grand Cru Les Clos;AOC;AOP;Chablis Grand Cru Les Clos
403;Chablis Grand Cru Preuses;AOC;AOP;Chablis Grand Cru Preuses;Chablis premier cru;AOC;AOP;Chablis premier cru
404;Chablis Grand Cru Valmur;AOC;AOP;Chablis Grand Cru Valmur
405;Chablis Grand Cru Vaudésir;AOC;AOP;Chablis Grand Cru Vaudésir
397;Chablis premier cru;AOC;AOP;Chablis premier cru
;Chablis premier cru;AOC;AOP;Chablis Premier Cru Adroit De Vaucopins
;Chablis premier cru;AOC;AOP;Chablis Premier Cru Adroit De Vosgros
357;Chablis premier cru Beauroy;AOC;AOP;Chablis premier cru Beauroy
;Chablis premier cru;AOC;AOP;Chablis Premier Cru Bec D'Oiseau
;Chablis premier cru;AOC;AOP;Chablis Premier Cru Benfer
358;Chablis premier cru Berdiot;AOC;AOP;Chablis premier cru Berdiot
359;Chablis premier cru Beugnons;AOC;AOP;Chablis premier cru Beugnons
;Chablis premier cru;AOC;AOP;Chablis Premier Cru Bois Seguin
360;Chablis premier cru Butteaux;AOC;AOP;Chablis premier cru Butteaux
;Chablis premier cru;AOC;AOP;Chablis Premier Cru Champlain
361;Chablis premier cru Chapelot;AOC;AOP;Chablis premier cru Chapelot
362;Chablis premier cru Chatains;AOC;AOP;Chablis premier cru Chatains
363;Chablis premier cru Chaume de Talvat;AOC;AOP;Chablis premier cru Chaume de Talvat
364;Chablis premier cru Côte de Bréchain;AOC;AOP;Chablis premier cru Côte de Bréchain
365;Chablis premier cru Côte de Cuisy;AOC;AOP;Chablis premier cru Côte de Cuisy
366;Chablis premier cru Côte de Fontenay;AOC;AOP;Chablis premier cru Côte de Fontenay
367;Chablis premier cru Côte de Jouan;AOC;AOP;Chablis premier cru Côte de Jouan
368;Chablis premier cru Côte de Léchet;AOC;AOP;Chablis premier cru Côte de Léchet
369;Chablis premier cru Côte de Savant;AOC;AOP;Chablis premier cru Côte de Savant
;Chablis premier cru;AOC;AOP;Chablis Premier Cru Côte De Troesmes
370;Chablis premier cru Côte de Vaubarousse;AOC;AOP;Chablis premier cru Côte de Vaubarousse
371;Chablis premier cru Côte des Prés-Girots;AOC;AOP;Chablis premier cru Côte des Prés-Girots
;Chablis premier cru;AOC;AOP;Chablis Premier Cru Dine-Chien
372;Chablis premier cru Forêts;AOC;AOP;Chablis premier cru Forêts
373;Chablis premier cru Fourchaume;AOC;AOP;Chablis premier cru Fourchaume
;Chablis premier cru;AOC;AOP;Chablis Premier Cru Frouquelin
;Chablis premier cru;AOC;AOP;Chablis Premier Cru Hauts Des Chambres Du Roi
;Chablis premier cru;AOC;AOP;Chablis Premier Cru L'Ardillier
374;Chablis premier cru L'Homme Mort;AOC;AOP;Chablis premier cru L'Homme Mort
;Chablis premier cru;AOC;AOP;Chablis Premier Cru La Côte
;Chablis premier cru;AOC;AOP;Chablis Premier Cru La Ferme Couverte
;Chablis premier cru;AOC;AOP;Chablis Premier Cru La Forêt
;Chablis premier cru;AOC;AOP;Chablis Premier Cru La Fourchaume
;Chablis premier cru;AOC;AOP;Chablis Premier Cru La Grande Chaume
;Chablis premier cru;AOC;AOP;Chablis Premier Cru La Grande Côte
;Chablis premier cru;AOC;AOP;Chablis Premier Cru Le Château
;Chablis premier cru;AOC;AOP;Chablis Premier Cru Le Cotat-Château
;Chablis premier cru;AOC;AOP;Chablis Premier Cru Le Milieu Des Butteaux
;Chablis premier cru;AOC;AOP;Chablis Premier Cru Le Verger
375;Chablis premier cru Les Beauregards;AOC;AOP;Chablis premier cru Les Beauregards
;Chablis premier cru;AOC;AOP;Chablis Premier Cru Les Beugnons
;Chablis premier cru;AOC;AOP;Chablis Premier Cru Les Bouts Des Butteaux
;Chablis premier cru;AOC;AOP;Chablis Premier Cru Les Chapelots
;Chablis premier cru;AOC;AOP;Chablis Premier Cru Les Chatains
;Chablis premier cru;AOC;AOP;Chablis Premier Cru Les Corvées
;Chablis premier cru;AOC;AOP;Chablis Premier Cru Les Couvertes
;Chablis premier cru;AOC;AOP;Chablis Premier Cru Les Ecueillis
376;Chablis premier cru Les Epinottes;AOC;AOP;Chablis premier cru Les Epinottes
;Chablis premier cru;AOC;AOP;Chablis Premier Cru Les Forêts
377;Chablis premier cru Les Fourneaux;AOC;AOP;Chablis premier cru Les Fourneaux
;Chablis premier cru;AOC;AOP;Chablis Premier Cru Les Grands Chaumes
378;Chablis premier cru Les Lys;AOC;AOP;Chablis premier cru Les Lys
;Chablis premier cru;AOC;AOP;Chablis Premier Cru Les Minos
;Chablis premier cru;AOC;AOP;Chablis Premier Cru Les Monts Mains
;Chablis premier cru;AOC;AOP;Chablis Premier Cru Les Quatre Chemins
;Chablis premier cru;AOC;AOP;Chablis Premier Cru Les Vaupulans
383;Chablis premier cru Mélinots;AOC;AOP;Chablis premier cru Mélinots
379;Chablis premier cru Mont de Milieu;AOC;AOP;Chablis premier cru Mont de Milieu
381;Chablis premier cru Montée de Tonnerre;AOC;AOP;Chablis premier cru Montée de Tonnerre
380;Chablis premier cru Montmains;AOC;AOP;Chablis premier cru Montmains
382;Chablis premier cru Morein;AOC;AOP;Chablis premier cru Morein
384;Chablis premier cru Pied d'Aloup;AOC;AOP;Chablis premier cru Pied d'Aloup
385;Chablis premier cru Roncières;AOC;AOP;Chablis premier cru Roncières
386;Chablis premier cru Sécher;AOC;AOP;Chablis premier cru Sécher
;Chablis premier cru;AOC;AOP;Chablis Premier Cru Sous Boroy
;Chablis premier cru;AOC;AOP;Chablis Premier Cru Sous Pied D'Aloup
;Chablis premier cru;AOC;AOP;Chablis Premier Cru Sur La Côte
;Chablis premier cru;AOC;AOP;Chablis Premier Cru Sur La Forêt
;Chablis premier cru;AOC;AOP;Chablis Premier Cru Sur Les Vaillons
387;Chablis premier cru Troesmes;AOC;AOP;Chablis premier cru Troesmes
388;Chablis premier cru Vaillons;AOC;AOP;Chablis premier cru Vaillons
;Chablis premier cru;AOC;AOP;Chablis Premier Cru Vallée De Chigot
;Chablis premier cru;AOC;AOP;Chablis Premier Cru Vallée De Cuissy
;Chablis premier cru;AOC;AOP;Chablis Premier Cru Vallée Des Vaux
;Chablis premier cru;AOC;AOP;Chablis Premier Cru Vau De Longue
390;Chablis premier cru Vau de Vey;AOC;AOP;Chablis premier cru Vau de Vey
;Chablis premier cru;AOC;AOP;Chablis Premier Cru Vau Girault
389;Chablis premier cru Vau Ligneau;AOC;AOP;Chablis premier cru Vau Ligneau
;Chablis premier cru;AOC;AOP;Chablis Premier Cru Vau Pulan
391;Chablis premier cru Vaucoupin;AOC;AOP;Chablis premier cru Vaucoupin
;Chablis premier cru;AOC;AOP;Chablis Premier Cru Vaugerlains
392;Chablis premier cru Vaugiraut;AOC;AOP;Chablis premier cru Vaugiraut
393;Chablis premier cru Vaulorent;AOC;AOP;Chablis premier cru Vaulorent
394;Chablis premier cru Vaupulent;AOC;AOP;Chablis premier cru Vaupulent
;Chablis premier cru;AOC;AOP;Chablis Premier Cru Vaux Miolot
395;Chablis premier cru Vaux Ragons;AOC;AOP;Chablis premier cru Vaux Ragons
;Chablis premier cru;AOC;AOP;Chablis Premier Cru Vignes Des Vaux Ragons
396;Chablis premier cru Vosgros;AOC;AOP;Chablis premier cru Vosgros
406;Chambertin;AOC;AOP;Chambertin
407;Chambertin-Clos de Bèze;AOC;AOP;Chambertin-Clos de Bèze
408;Chambolle-Musigny;AOC;AOP;Chambolle-Musigny
433;Chambolle-Musigny premier cru;AOC;AOP;Chambolle-Musigny premier cru
409;Chambolle-Musigny premier cru Aux Beaux Bruns;AOC;AOP;Chambolle-Musigny premier cru Aux Beaux Bruns
410;Chambolle-Musigny premier cru Aux Combottes;AOC;AOP;Chambolle-Musigny premier cru Aux Combottes
411;Chambolle-Musigny premier cru Aux Echanges;AOC;AOP;Chambolle-Musigny premier cru Aux Echanges
412;Chambolle-Musigny premier cru Derrière la Grange;AOC;AOP;Chambolle-Musigny premier cru Derrière la Grange
413;Chambolle-Musigny premier cru La Combe d'Orveau;AOC;AOP;Chambolle-Musigny premier cru La Combe d'Orveau
414;Chambolle-Musigny premier cru Les Amoureuses;AOC;AOP;Chambolle-Musigny premier cru Les Amoureuses
415;Chambolle-Musigny premier cru Les Baudes;AOC;AOP;Chambolle-Musigny premier cru Les Baudes
416;Chambolle-Musigny premier cru Les Borniques;AOC;AOP;Chambolle-Musigny premier cru Les Borniques
417;Chambolle-Musigny premier cru Les Carrières;AOC;AOP;Chambolle-Musigny premier cru Les Carrières
418;Chambolle-Musigny premier cru Les Chabiots;AOC;AOP;Chambolle-Musigny premier cru Les Chabiots
419;Chambolle-Musigny premier cru Les Charmes;AOC;AOP;Chambolle-Musigny premier cru Les Charmes
420;Chambolle-Musigny premier cru Les Chatelots;AOC;AOP;Chambolle-Musigny premier cru Les Chatelots
421;Chambolle-Musigny premier cru Les Combottes;AOC;AOP;Chambolle-Musigny premier cru Les Combottes
422;Chambolle-Musigny premier cru Les Cras;AOC;AOP;Chambolle-Musigny premier cru Les Cras
423;Chambolle-Musigny premier cru Les Feusselottes ou Les Feusselotes;AOC;AOP;Chambolle-Musigny premier cru Les Feusselottes ou Les Feusselotes
424;Chambolle-Musigny premier cru Les Fuées;AOC;AOP;Chambolle-Musigny premier cru Les Fuées
425;Chambolle-Musigny premier cru Les Groseilles;AOC;AOP;Chambolle-Musigny premier cru Les Groseilles
426;Chambolle-Musigny premier cru Les Gruenchers;AOC;AOP;Chambolle-Musigny premier cru Les Gruenchers
427;Chambolle-Musigny premier cru Les Hauts Doix;AOC;AOP;Chambolle-Musigny premier cru Les Hauts Doix
428;Chambolle-Musigny premier cru Les Lavrottes;AOC;AOP;Chambolle-Musigny premier cru Les Lavrottes
429;Chambolle-Musigny premier cru Les Noirots;AOC;AOP;Chambolle-Musigny premier cru Les Noirots
430;Chambolle-Musigny premier cru Les Plantes;AOC;AOP;Chambolle-Musigny premier cru Les Plantes
431;Chambolle-Musigny premier cru Les Sentiers;AOC;AOP;Chambolle-Musigny premier cru Les Sentiers
432;Chambolle-Musigny premier cru Les Véroilles;AOC;AOP;Chambolle-Musigny premier cru Les Véroilles
54;Champagne;AOC;AOP;Champagne
54;Champagne;AOC;AOP;Champagne grand cru
54;Champagne;AOC;AOP;Champagne premier cru
54;Champagne;AOC;AOP;Champagne rosé
434;Chapelle-Chambertin;AOC;AOP;Chapelle-Chambertin
1994;Charentais;;IGP;Charentais blanc
1994;Charentais;;IGP;Charentais blanc primeur ou nouveau
2308;Charentais Charente;;IGP;Charentais Charente blanc
2308;Charentais Charente;;IGP;Charentais Charente primeur ou nouveau blanc
2308;Charentais Charente;;IGP;Charentais Charente primeur ou nouveau rosé
2308;Charentais Charente;;IGP;Charentais Charente primeur ou nouveau rouge
2308;Charentais Charente;;IGP;Charentais Charente rosé
2308;Charentais Charente;;IGP;Charentais Charente rouge
2310;Charentais Charente-Maritime;;IGP;Charentais Charente-Maritime blanc
2310;Charentais Charente-Maritime;;IGP;Charentais Charente-Maritime primeur ou nouveau blanc
2310;Charentais Charente-Maritime;;IGP;Charentais Charente-Maritime primeur ou nouveau rosé
2310;Charentais Charente-Maritime;;IGP;Charentais Charente-Maritime primeur ou nouveau rouge
2310;Charentais Charente-Maritime;;IGP;Charentais Charente-Maritime rosé
2310;Charentais Charente-Maritime;;IGP;Charentais Charente-Maritime rouge
2121;Charentais Ile d'Oléron;;IGP;Charentais Ile d'Oléron blanc
2121;Charentais Ile d'Oléron;;IGP;Charentais Ile d'Oléron blanc primeur ou nouveau
2121;Charentais Ile d'Oléron;;IGP;Charentais Ile d'Oléron rosé
2121;Charentais Ile d'Oléron;;IGP;Charentais Ile d'Oléron rosé primeur ou nouveau
2121;Charentais Ile d'Oléron;;IGP;Charentais Ile d'Oléron rouge
2121;Charentais Ile d'Oléron;;IGP;Charentais Ile d'Oléron rouge primeur ou nouveau
2119;Charentais Ile de Ré;;IGP;Charentais Ile de Ré blanc
2119;Charentais Ile de Ré;;IGP;Charentais Ile de Ré blanc primeur ou nouveau
2119;Charentais Ile de Ré;;IGP;Charentais Ile de Ré rosé
2119;Charentais Ile de Ré;;IGP;Charentais Ile de Ré rosé primeur ou nouveau
2119;Charentais Ile de Ré;;IGP;Charentais Ile de Ré rouge
2119;Charentais Ile de Ré;;IGP;Charentais Ile de Ré rouge primeur ou nouveau
1994;Charentais;;IGP;Charentais rosé
1994;Charentais;;IGP;Charentais rosé primeur ou nouveau
1994;Charentais;;IGP;Charentais rouge
1994;Charentais;;IGP;Charentais rouge primeur ou nouveau
2120;Charentais Saint-Sornin;;IGP;Charentais Saint-Sornin blanc
2120;Charentais Saint-Sornin;;IGP;Charentais Saint-Sornin blanc primeur ou nouveau
2120;Charentais Saint-Sornin;;IGP;Charentais Saint-Sornin rosé
2120;Charentais Saint-Sornin;;IGP;Charentais Saint-Sornin rosé primeur ou nouveau
2120;Charentais Saint-Sornin;;IGP;Charentais Saint-Sornin rouge
2120;Charentais Saint-Sornin;;IGP;Charentais Saint-Sornin rouge primeur ou nouveau
2185;Charlemagne;AOC;AOP;Charlemagne
436;Charmes-Chambertin;AOC;AOP;Charmes-Chambertin
437;Chassagne-Montrachet;AOC;AOP;Chassagne-Montrachet
438;Chassagne-Montrachet premier cru Abbaye de Morgeot;AOC;AOP;Chassagne-Montrachet premier cru Abbaye de Morgeot blanc
438;Chassagne-Montrachet premier cru Abbaye de Morgeot;AOC;AOP;Chassagne-Montrachet premier cru Abbaye de Morgeot rouge
493;Chassagne-Montrachet premier cru;AOC;AOP;Chassagne-Montrachet premier cru blanc
439;Chassagne-Montrachet premier cru Blanchot dessus;AOC;AOP;Chassagne-Montrachet premier cru Blanchot dessus blanc
439;Chassagne-Montrachet premier cru Blanchot dessus;AOC;AOP;Chassagne-Montrachet premier cru Blanchot dessus rouge
440;Chassagne-Montrachet premier cru Bois de Chassagne;AOC;AOP;Chassagne-Montrachet premier cru Bois de Chassagne blanc
440;Chassagne-Montrachet premier cru Bois de Chassagne;AOC;AOP;Chassagne-Montrachet premier cru Bois de Chassagne rouge
441;Chassagne-Montrachet premier cru Cailleret;AOC;AOP;Chassagne-Montrachet premier cru Cailleret blanc
441;Chassagne-Montrachet premier cru Cailleret;AOC;AOP;Chassagne-Montrachet premier cru Cailleret rouge
442;Chassagne-Montrachet premier cru Champs Jendreau;AOC;AOP;Chassagne-Montrachet premier cru Champs Jendreau blanc
442;Chassagne-Montrachet premier cru Champs Jendreau;AOC;AOP;Chassagne-Montrachet premier cru Champs Jendreau rouge
443;Chassagne-Montrachet premier cru Chassagne;AOC;AOP;Chassagne-Montrachet premier cru Chassagne blanc
444;Chassagne-Montrachet premier cru Chassagne du Clos Saint-Jean;AOC;AOP;Chassagne-Montrachet premier cru Chassagne du Clos Saint-Jean blanc
444;Chassagne-Montrachet premier cru Chassagne du Clos Saint-Jean;AOC;AOP;Chassagne-Montrachet premier cru Chassagne du Clos Saint-Jean rouge
443;Chassagne-Montrachet premier cru Chassagne;AOC;AOP;Chassagne-Montrachet premier cru Chassagne rouge
445;Chassagne-Montrachet premier cru Clos Chareau;AOC;AOP;Chassagne-Montrachet premier cru Clos Chareau blanc
445;Chassagne-Montrachet premier cru Clos Chareau;AOC;AOP;Chassagne-Montrachet premier cru Clos Chareau rouge
446;Chassagne-Montrachet premier cru Clos Pitois;AOC;AOP;Chassagne-Montrachet premier cru Clos Pitois blanc
446;Chassagne-Montrachet premier cru Clos Pitois;AOC;AOP;Chassagne-Montrachet premier cru Clos Pitois rouge
447;Chassagne-Montrachet premier cru Clos Saint-Jean;AOC;AOP;Chassagne-Montrachet premier cru Clos Saint-Jean blanc
447;Chassagne-Montrachet premier cru Clos Saint-Jean;AOC;AOP;Chassagne-Montrachet premier cru Clos Saint-Jean rouge
448;Chassagne-Montrachet premier cru Dent de Chien;AOC;AOP;Chassagne-Montrachet premier cru Dent de Chien blanc
448;Chassagne-Montrachet premier cru Dent de Chien;AOC;AOP;Chassagne-Montrachet premier cru Dent de Chien rouge
449;Chassagne-Montrachet premier cru En Cailleret;AOC;AOP;Chassagne-Montrachet premier cru En Cailleret blanc
449;Chassagne-Montrachet premier cru En Cailleret;AOC;AOP;Chassagne-Montrachet premier cru En Cailleret rouge
450;Chassagne-Montrachet premier cru En Remilly;AOC;AOP;Chassagne-Montrachet premier cru En Remilly blanc
450;Chassagne-Montrachet premier cru En Remilly;AOC;AOP;Chassagne-Montrachet premier cru En Remilly rouge
451;Chassagne-Montrachet premier cru En Virondot;AOC;AOP;Chassagne-Montrachet premier cru En Virondot blanc
451;Chassagne-Montrachet premier cru En Virondot;AOC;AOP;Chassagne-Montrachet premier cru En Virondot rouge
452;Chassagne-Montrachet premier cru Ez Crets;AOC;AOP;Chassagne-Montrachet premier cru Ez Crets blanc
452;Chassagne-Montrachet premier cru Ez Crets;AOC;AOP;Chassagne-Montrachet premier cru Ez Crets rouge
453;Chassagne-Montrachet premier cru Ez Crottes;AOC;AOP;Chassagne-Montrachet premier cru Ez Crottes blanc
453;Chassagne-Montrachet premier cru Ez Crottes;AOC;AOP;Chassagne-Montrachet premier cru Ez Crottes rouge
454;Chassagne-Montrachet premier cru Francemont;AOC;AOP;Chassagne-Montrachet premier cru Francemont blanc
