Code INSEE;Code Postal;Commune
45184;45600;LION-EN-SULLIAS
33423;33250;SAINT-JULIEN-BEYCHEVELLE
18240;18140;SANCERGUES
31195;31260;FRANCAZAL
39380;39270;NANCUISE
80260;80132;DRUCAT
1293;1430;PEYRIAT
52312;52200;MARDOR
1451;1440;VIRIAT
8333;8250;OLIZY-PRIMAT
74161;74150;MARCELLAZ-ALBANAIS
35306;35430;SAINT-PERE
24269;24450;MIALET
18080;18350;CROISY
18224;18140;SAINT-MARTIN-DES-CHAMPS
34018;34480;AUTIGNAC
12290;12220;VAUREILLES
24063;24250;BOUZIC
80717;80160;SAINT-SAUFLIEU
49072;49600;LA CHAPELLE-DU-GENET
87054;87150;CUSSAC
77534;77390;YEBLES
91294;91690;GUILLERVAL
51142;51530;CHAVOT-COURCOURT
64334;64270;LEREN
74040;74380;BONNE
38128;38970;CORPS
33321;33240;PEUJARD
23144;23500;LA NOUAILLE
17047;17800;BIRON
42211;42160;SAINT-CYPRIEN
67344;67160;OBERHOFFEN-LES-WISSEMBOURG
73054;73700;BOURG-SAINT-MAURICE
2B226;20251;PIETRASERENA
67286;67210;MEISTRATZHEIM
39540;39300;VALEMPOULIERES
21681;21460;VIEUX-CHATEAU
57395;57580;LESSE
62775;62850;SANGHEN
53129;53410;LAUNAY-VILLIERS
76218;76220;DOUDEAUVILLE
59051;59480;LA BASSEE
38073;38740;CHANTELOUVE
19200;19160;SAINT-ETIENNE-LA-GENESTE
17133;17260;CRAVANS
70195;70200;DAMBENOIT-LES-COLOMBE
93079;93430;VILLETANEUSE
39499;39350;SALIGNEY
27534;27370;SAINT-DIDIER-DES-BOIS
70436;70500;RAINCOURT
94021;94550;CHEVILLY-LARUE
9322;9140;USTOU
63435;63320;TOURZEL-RONZIERES
71069;71960;BUSSIERES
25392;25120;MONT-DE-VOUGNEY
11340;11170;SAINTE-EULALIE
25026;25270;ARC-SOUS-MONTENOT
88523;88170;VOUXEY
80268;80580;EPAGNE-EPAGNETTE
62035;62232;ANNEZIN
59614;59271;VIESLY
65316;65670;MONLONG
47154;47360;LUSIGNAN-PETIT
66011;66670;BAGES
76126;76680;BOSC-MESNIL
67138;67117;FESSENHEIM-LE-BAS
60299;60120;HARDIVILLERS
49223;49610;MURS-ERIGNE
27621;27220;SEREZ
33414;33240;SAINT-GERMAIN-DE-LA-RIVIERE
83069;83400;HYERES
28063;28400;BRUNELLES
11209;11190;LUC-SUR-AUDE
72018;72260;AVESNES-EN-SAOSNOIS
26283;26470;ROTTIER
78138;78570;CHANTELOUP-LES-VIGNES
71081;71530;CHAMPFORGEUIL
57239;57660;FREYBOUSE
55134;55800;COUVONGES
60067;60320;BETHISY-SAINT-MARTIN
26019;26340;AUREL
24064;24310;BRANTOME
70422;70100;POYANS
11136;11270;FANJEAUX
76667;76550;SAUQUEVILLE
51078;51400;BOUY
10056;10220;BOUY-LUXEMBOURG
52249;52190;ISOMES
22122;22230;LAURENAN
17448;17380;TONNAY-BOUTONNE
62370;62390;GENNES-IVERGNY
74095;74150;CREMPIGNY-BONNEGUETE
70376;70100;NANTILLY
39174;39200;COYRIERE
80205;80890;CONDE-FOLIE
23002;23380;AJAIN
12025;12370;BELMONT-SUR-RANCE
2B150;20260;LUMIO
62194;62470;CALONNE-RICOUART
11235;11580;MISSEGRE
78070;78930;BOINVILLE-EN-MANTOIS
59039;59400;AWOINGT
81239;81240;SAINT-AMANS-VALTORET
73275;73360;SAINT-PIERRE-DE-GENEBROZ
48080;48300;LANGOGNE
2136;2140;BURELLES
81160;81110;MASSAGUEL
60036;60190;AVRIGNY
84080;84170;MONTEUX
60351;60490;LATAULE
68264;68220;RANSPACH-LE-HAUT
19278;19240;VARETZ
24373;24500;SAINT-AUBIN-DE-CADELECH
16223;16220;MONTBRON
68227;68320;MUNTZENHEIM
55544;55600;VELOSNES
80617;80700;PARVILLERS-LE-QUESNOY
97412;97480;SAINT-JOSEPH
27254;27120;FONTAINE-SOUS-JOUY
51051;51220;BERMERICOURT
52363;52360;ORBIGNY-AU-VAL
64133;64510;BOEIL-BEZING
32150;32500;GOUTZ
91630;91530;LE VAL-SAINT-GERMAIN
61065;61190;BUBERTRE
39482;39210;SAINT-GERMAIN-LES-ARLAY
2B321;20234;TARRANO
12263;12200;SAVIGNAC
88278;88170;MACONCOURT
70006;70320;AILLEVILLERS-ET-LYAUMONT
83047;83260;LA CRAU
88161;88260;ESCLES
45073;45320;CHANTECOQ
24554;24320;LA TOUR-BLANCHE
74315;74140;YVOIRE
39488;39570;SAINT-LAURENT-LA-ROCHE
54490;54380;SAIZERAIS
34311;34120;TOURBES
10091;10240;CHAUDREY
21155;21360;CHAUDENAY-LA-VILLE
54272;54200;JAILLON
22373;22340;TREOGAN
38131;38138;LES COTES-D'AREY
42094;42110;FEURS
71349;71400;LA PETITE-VERRIERE
67346;67160;OBERLAUTERBACH
71303;71500;MONTAGNY-PRES-LOUHANS
35089;35320;LA COUYERE
28178;28500;GERMAINVILLE
68213;68470;MOLLAU
55096;55210;CHAILLON
50363;50860;MOYON
63310;63120;SAINTE-AGATHE
81315;81570;VIELMUR-SUR-AGOUT
35035;35330;BOVEL
54467;54290;ROZELIEURES
62836;62131;VAUDRICOURT
21183;21110;COLLONGES-LES-PREMIERES
62355;62490;FRESNES-LES-MONTAUBAN
82144;82220;PUYCORNET
63424;63720;SURAT
11351;11220;SAINT-LAURENT-DE-LA-CABRERISSE
33069;33110;LE BOUSCAT
28304;28150;PRASVILLE
31062;31480;BELLESSERRE
67482;67000/67100/67200;STRASBOURG
51287;51160;HAUTVILLERS
26312;26740;SAINT-MARCEL-LES-SAUZET
64082;64270;AUTERRIVE
70242;70210;FONTENOIS-LA-VILLE
23154;23140;PIONNAT
52354;52600;NOIDANT-CHATENOY
50394;50190;PERIERS
16400;16510;VERTEUIL-SUR-CHARENTE
31315;31260;MANE
28382;28140;TERMINIERS
71514;71330;SENS-SUR-SEILLE
48115;48110;LE POMPIDOU
21563;21540;SAINT-MESMIN
59143;59930;LA CHAPELLE-D'ARMENTIERES
44163;44150;SAINT-HERBLON
15254;15350;VEYRIERES
22385;22690;LA VICOMTE-SUR-RANCE
88146;88800;DOMJULIEN
9082;9420;CASTELNAU-DURBAN
80602;80600;OCCOCHES
35322;35320;LE SEL-DE-BRETAGNE
87104;87120;NEDDE
62557;62161;MAROEUIL
28031;28480;BEAUMONT-LES-AUTELS
86219;86130;SAINT-CYR
32039;32730;BECCAS
7208;7170;SAINT-ANDEOL-DE-BERG
27626;27520;THEILLEMENT
39062;39240;LA BOISSIERE
73287;73500;SOLLIERES-SARDIERES
2B113;20237;FICAJA
37152;37390;METTRAY
32085;32340;CASTET-ARROUY
37106;37110;LA FERRIERE
69055;69380;LES CHERES
70369;70120;MONT-SAINT-LEGER
36217;36210;SEMBLECAY
14660;14640;SAINT-VAAST-EN-AUGE
76585;76490;SAINT-GILLES-DE-CRETOT
3155;3320;LURCY-LEVIS
51085;51210;LE BREUIL
44051;44590;DERVAL
19114;19200;LIGNAREIX
21371;21130;LES MAILLYS
59169;59680;DAMOUSIES
39184;39260;LES CROZETS
71282;71710;MARMAGNE
14147;14290;CERNAY
44194;44880;SAUTRON
14616;14140;SAINTE-MARGUERITE-DE-VIETTE
62151;62175;BOISLEUX-AU-MONT
1341;1300;SAINT-CHAMP
27122;27420;CAHAIGNES
88006;88500;AMBACOURT
26256;26170;PROPIAC
80465;80190;LANGUEVOISIN-QUIQUERY
74220;74930;REIGNIER-ESERY
9297;9800;SOR
10402;10800;LA VENDUE-MIGNOT
73256;73140;SAINT-MARTIN-D'ARC
51623;51500;VILLE-EN-SELVE
21589;21380;SAUSSY
50622;50490;VAUDRIMESNIL
5114;5160;REALLON
77180;77150;FEROLLES-ATTILLY
77383;77370;RAMPILLON
51368;51800;MINAUCOURT-LE-MESNIL-LES-HURLUS
71352;71330;LE PLANOIS
50062;50800;BOISYVON
17009;17540;ANGLIERS
59463;59284;PITGAM
2500;2110;MONTBREHAIN
60524;60290;RANTIGNY
23061;23130;CHENERAILLES
25300;25580;GUYANS-DURNES
39296;39230;LOMBARD
76639;76640;SAINT-PIERRE-LAVIS
67405;67480;ROESCHWOOG
2B267;20218;SALICETO
21068;21320;BEUREY-BAUGUAY
4208;4150;SIMIANE-LA-ROTONDE
16341;16470;SAINT-MICHEL
67359;67590;OHLUNGEN
56256;56430;TREHORENTEUC
67256;67450;LAMPERTHEIM
28373;28250;SENONCHES
59229;59610;FERON
86118;86290;JOURNET
15030;15290;CAYROLS
69271;69680;CHASSIEU
95387;95810;MENOUVILLE
61041;61130;BELLOU-LE-TRICHARD
16412;16560;VILLEJOUBERT
77361;77580;PIERRE-LEVEE
21695;21450;LA VILLENEUVE-LES-CONVERS
30262;30700;SAINT-HIPPOLYTE-DE-MONTAIGU
62839;62159;VAULX-VRAUCOURT
12183;12550;PLAISANCE
39363;39320;MONTREVEL
76700;76890;TOTES
8197;8250;GRANDHAM
63104;63660;LA CHAULME
84071;84660;MAUBEC
58284;58190;TALON
2308;2450;FESMY-LE-SART
34179;34570;MURVIEL-LES-MONTPELLIER
50014;50560;ANNEVILLE-SUR-MER
76208;76220;CUY-SAINT-FIACRE
31218;31350;GENSAC-DE-BOULOGNE
65093;65150;BIZE
3256;3390;SAINT-PRIEST-EN-MURAT
4023;4250;BAYONS
13087;13790;ROUSSET
85010;85440;AVRILLE
28398;28160;UNVERRE
64263;64270;L'HOPITAL-D'ORION
87137;87150;SAINT-BAZILE
79199;79500;PAIZAY-LE-TORT
28315;28270;REVERCOURT
88150;88170;DOMMARTIN-SUR-VRAINE
30016;30120;ARRE
2044;2140;BANCIGNY
89272;89130;MOULINS-SUR-OUANNE
60653;60130;VALESCOURT
33537;33730;UZESTE
65252;65380;LAMARQUE-PONTACQ
55508;55600;THONNE-LA-LONG
54429;54160;PIERREVILLE
69163;69650;QUINCIEUX
77431;77140;SAINT-PIERRE-LES-NEMOURS
57226;57650;FONTOY
76162;76590;LE CATELIER
57559;57590;PUZIEUX
2413;2860;LAVAL-EN-LAONNOIS
30062;30420;CALVISSON
79172;79310;MAZIERES-EN-GATINE
38155;38380;ENTRE-DEUX-GUIERS
63426;63690;TAUVES
79050;79140;BRETIGNOLLES
1335;1240;SAINT-ANDRE-LE-BOUCHOUX
10156;10190;FONTVANNES
61051;61500;BOITRON
66066;66760;ENVEITG
70127;70360;CHANTES
13073;13124;PEYPIN
43260;43320;LE VERNET
71182;71640;DRACY-LE-FORT
54188;54760;FAULX
3296;3360;VALIGNY
32107;32100;CONDOM
65370;65200;POUZAC
57231;57420;FOVILLE
28089;28170;CHATEAUNEUF-EN-THYMERAIS
53030;53170;LE BIGNON-DU-MAINE
49300;49120;SAINT-LEZIN
11381;11190;SOUGRAIGNE
56001;56350;ALLAIRE
82036;82500;LE CAUSE
3004;3120;ANDELAROCHE
19013;19190;AUBAZINES
71398;71370;SAINT-CHRISTOPHE-EN-BRESSE
30040;30770;BLANDAS
81070;81800;COUFOULEUX
51129;51120;CHARLEVILLE
28361;28700;BLEURY-SAINT-SYMPHORIEN
62501;62990;LESPINOY
31314;31360;MANCIOUX
80192;80800;CHIPILLY
1236;1340;MARSONNAS
9314;9500;TOURTROL
80761;80160;TILLOY-LES-CONTY
47279;47220;SAINT-SIXTE
33114;33620;CAVIGNAC
57712;57630;VIC-SUR-SEILLE
2098;2400;BONNEIL
45126;45450;DONNERY
39320;39190;MAYNAL
27438;27320;NONANCOURT
59426;59960;NEUVILLE-EN-FERRAIN
24164;24160;EXCIDEUIL
64370;64160;MAUCOR
50063;50250;BOLLEVILLE
90088;90200;ROUGEGOUTTE
77234;77450;JABLINES
9303;9400;SURBA
64226;64410;FICHOUS-RIUMAYOU
51588;51800;VALMY
97229;97233;SCHOELCHER
60241;60300;FONTAINE-CHAALIS
31563;31340;VACQUIERS
30219;30120;ROGUES
43196;43500;SAINT-JEAN-D'AUBRIGOUX
9173;9120;LOUBENS
58074;58170;CHIDDES
61172;61420;FONTENAI-LES-LOUVETS
57211;57280;FEVES
84115;84330;SAINT-PIERRE-DE-VASSOLS
29042;29160;CROZON
80449;80800;IGNAUCOURT
2823;2140;VOHARIES
50580;50340;SOTTEVILLE
25448;25170;PELOUSEY
37256;37220;THENEUIL
33420;33330;SAINT-HIPPOLYTE
54254;54860;HAUCOURT-MOULAINE
57499;57910;NEUFGRANGE
39032;39200;AVIGNON-LES-SAINT-CLAUDE
70482;70360;SCEY-SUR-SAONE-ET-SAINT-ALBIN
24473;24210;SAINTE-ORSE
93001;93300;AUBERVILLIERS
2563;2120;NOYALES
36155;36180;PELLEVOISIN
78588;78650;SAULX-MARCHAIS
62852;62162;VIEILLE-EGLISE
52205;52800;FOULAIN
71445;71380;SAINT-MARCEL
60621;60310;SOLENTE
49278;49130;SAINTE-GEMMES-SUR-LOIRE
73178;73340;LA MOTTE-EN-BAUGES
60622;60210;SOMMEREUX
85159;85370;NALLIERS
43136;43580;MONISTROL-D'ALLIER
31584;31340;VILLEMUR-SUR-TARN
58090;58210;COURCELLES
50159;50750;DANGY
55505;55840;THIERVILLE-SUR-MEUSE
12119;12210;LAGUIOLE
72277;72110;SAINT-DENIS-DES-COUDRAIS
57252;57220;GOMELANGE
81154;81170;MARNAVES
22217;22780;PLOUGRAS
73328;73420;VIVIERS-DU-LAC
9182;9320;MASSAT
68293;68210;SAINT-COSME
52401;52800;POULANGY
11161;11250;GARDIE
91129;91590;CERNY
54501;54830;SERANVILLE
73024;73260;LES AVANCHERS-VALMOREL
91215;91860;EPINAY-SOUS-SENART
3071;3220;CHAVROCHES
62132;62138;BILLY-BERCLAU
25556;25680;TALLANS
56195;56130;LA ROCHE-BERNARD
25558;25620;TARCENAY
86279;86220;VAUX-SUR-VIENNE
77397;77730;SAACY-SUR-MARNE
34293;34330;LA SALVETAT-SUR-AGOUT
61147;61110;DORCEAU
66166;66360;SAHORRE
80400;80170;GUILLAUCOURT
51532;51500;SERMIERS
33435;33490;SAINT-MACAIRE
1403;1470;SERRIERES-DE-BRIORD
2612;2160;PONT-ARCY
61126;61170;COULONGES-SUR-SARTHE
54427;54540;PIERRE-PERCEE
24522;24800;SARRAZAC
9087;9250;CAUSSOU
59072;59600;BERSILLIES
21623;21110;TART-LE-HAUT
79042;79800;BOUGON
76020;76480;ANNEVILLE-AMBOURVILLE
40281;40280;SAINT-PIERRE-DU-MONT
69291;69360;SAINT-SYMPHORIEN-D'OZON
67312;67270;MUTZENHOUSE
38042;38690;BEVENAIS
24208;24380;GRUN-BORDAS
4200;4290;SALIGNAC
38412;38380;SAINT-LAURENT-DU-PONT
1238;1600;MASSIEUX
24574;24370;VEYRIGNAC
59065;59570;BELLIGNIES
54445;54370;RAVILLE-SUR-SANON
62120;62150;BEUGIN
72260;72230;RUAUDIN
46259;46300;SAINT-CLAIR
65201;65100;GEU
10063;10500;BRIENNE-LA-VIEILLE
97311;97320;SAINT-LAURENT-DU-MARONI
97222;97231;LE ROBERT
29041;29370;CORAY
62453;62310;HEZECQUES
63306;63800;LA ROCHE-NOIRE
54337;54560;MALAVILLERS
52278;52330;LAVILLENEUVE-AU-ROI
22119;22420;LANVELLEC
83064;83136;GAREOULT
12029;12270;BOR-ET-BAR
72330;72800;SAVIGNE-SOUS-LE-LUDE
62341;62111;FONCQUEVILLERS
26363;26110;VALOUSE
50564;50500;SAINTENY
69383;69003;LYON--3E--ARRONDISSEMENT
52440;52300;ROUVROY-SUR-MARNE
56187;56800;QUILY
16035;16450;BEAULIEU-SUR-SONNETTE
45299;45310;SAINT-SIGISMOND
8239;8310;JUNIVILLE
12010;12290;ARQUES
76239;76430;EPRETOT
72110;72200;CROSMIERES
85192;85510;ROCHETREJOUX
33076;33720;BUDOS
21435;21400;MONTLIOT-ET-COURCELLES
14220;14800;DEAUVILLE
7326;7510;USCLADES-ET-RIEUTORD
1337;1190;SAINT-BENIGNE
29110;29510;LANGOLEN
76037;76630;AUQUEMESNIL
45316;45530;SURY-AUX-BOIS
24406;24170;SAINTE-FOY-DE-BELVES
23042;23210;CEYROUX
59161;59258;CREVECOEUR-SUR-L'ESCAUT
61032;61270;BEAUFAI
13008;13121;AURONS
38074;38470;CHANTESSE
30257;30320;SAINT-GERVASY
54190;54115;FECOCOURT
10084;10150;CHARMONT-SOUS-BARBUISE
35214;35210;PARCE
62757;62500;SAINT-MARTIN-AU-LAERT
25216;25150;ECURCEY
79201;79800;PAMPROUX
54443;54540;RAON-LES-LEAU
49219;49730;MONTSOREAU
57326;57220;HINCKANGE
62515;62450;LIGNY-THILLOY
15050;15400;LE CLAUX
55104;55130;CHASSEY-BEAUPRE
70162;70000;COLOMBE-LES-VESOUL
76144;76560;BRETTEVILLE-SAINT-LAURENT
62844;62560;VERCHOCQ
41050;41700;CHEVERNY
14011;14240;ANCTOVILLE
30305;30340;SALINDRES
64338;64160;LESPOURCY
40329;40270;LE VIGNAU
22064;22570;GOUAREC
45199;45220;MELLEROY
31442;31190;PUYDANIEL
87190;87400;SAUVIAT-SUR-VIGE
2A209;20167;PERI
79156;79600;LOUIN
59231;59680;FERRIERE-LA-PETITE
33102;33190;CASSEUIL
59321;59540;INCHY
89287;89100;PARON
48188;48700;SERVERETTE
13023;13600;CEYRESTE
45252;45300;PITHIVIERS
73003;73260;AIGUEBLANCHE
17325;17240;SAINT-DIZANT-DU-GUA
37202;37500;LA ROCHE-CLERMAULT
25283;25440;GOUX-SOUS-LANDET
57637;57400;SCHNECKENBUSCH
89171;89190;FOISSY-SUR-VANNE
42251;42210;SAINT-LAURENT-LA-CONCHE
33327;33720;PODENSAC
2815;2590;VILLERS-SAINT-CHRISTOPHE
97219;97250;LE PRECHEUR
71118;71880;CHATENOY-LE-ROYAL
85009;85200;AUZAY
3173;3510;MOLINET
80659;80600;RAINCHEVAL
84114;84220;SAINT-PANTALEON
61182;61420;GANDELAIN
44067;44290;GUEMENE-PENFAO
64259;64640;HELETTE
2733;2320;SUZY
26024;26120;BARCELONNE
86105;86340;GIZAY
24029;24400;BEAUPOUYET
16149;16270;GENOUILLAC
50224;50160;GUILBERVILLE
17411;17370;SAINT-TROJAN-LES-BAINS
21284;21440;FRANCHEVILLE
61238;61160;LOUVIERES-EN-AUGE
38148;38110;DOLOMIEU
60261;60800;FRESNOY-LE-LUAT
80606;80140;OISEMONT
9204;9200;MONTESQUIEU-AVANTES
76306;76730;GONNETOT
41065;41100;COULOMMIERS-LA-TOUR
62126;62660;BEUVRY
7148;7140;MALBOSC
63303;63420;ROCHE-CHARLES-LA-MAYRAND
66055;66130;CORBERE
24065;24380;BREUILH
33413;33750;SAINT-GERMAIN-DU-PUCH
55127;55260;COURCELLES-EN-BARROIS
49330;49330;SCEAUX-D'ANJOU
31074;31590;BONREPOS-RIQUET
63093;63410;CHARBONNIERES-LES-VIEILLES
37036;37330;BRAYE-SUR-MAULNE
2490;2000;MONAMPTEUIL
68141;68720;HOCHSTATT
47011;47370;ANTHE
33532;33620;TIZAC-DE-LAPOUYADE
39436;39110;PONT-D'HERY
40282;40500;SAINT-SEVER
89033;89240;BEAUVOIR
59437;59139;NOYELLES-LES-SECLIN
77280;77440;MARY-SUR-MARNE
32019;32550;AUTERIVE
24222;24130;LA FORCE
43040;43100;BRIOUDE
53029;53290;BIERNE
76523;76340;RETONVAL
85294;85360;LA TRANCHE-SUR-MER
59157;59149;COUSOLRE
65225;65350;HOURC
74137;74570;GROISY
80686;80260;RUBEMPRE
38099;38160;CHEVRIERES
10121;10240;DAMPIERRE
60473;60440;OGNES
46088;46140;DOUELLE
60584;60340;SAINT-LEU-D'ESSERENT
62870;62170;WAILLY-BEAUCAMP
59015;59151;ARLEUX
64007;64400;AGNOS
78322;78350;JOUY-EN-JOSAS
2715;2160;SERVAL
55210;55260;GIMECOURT
97125;97118;SAINT-FRANCOIS
77485;77123;LE VAUDOUE
27121;27630;BUS-SAINT-REMY
38537;38290;LA VERPILLIERE
81042;81100;BURLATS
72296;72320;SAINT-MAIXENT
36205;36260;SAINT-PIERRE-DE-JARDS
42326;42520;VERANNE
27293;27240;GOUVILLE
88135;88460;DOCELLES
60577;60850;SAINT-GERMER-DE-FLY
76392;76660;LONDINIERES
87163;87330;SAINT-MARTIAL-SUR-ISOP
76489;76430;OUDALLE
54424;54610;PHLIN
34107;34330;FRAISSE-SUR-AGOUT
27012;27380;AMFREVILLE-LES-CHAMPS
22071;22350;GUITTE
44028;44850;LE CELLIER
51316;51290;LARZICOURT
11339;11310;SAINT-DENIS
47237;47300;SAINTE-COLOMBE-DE-VILLENEUVE
29153;29920;NEVEZ
16005;16140;AIGRE
71365;71290;RANCY
62514;62127;LIGNY-SAINT-FLOCHEL
14393;14210;MAIZET
26169;26780;MALATAVERNE
36069;36240;ECUEILLE
29224;29100;POULDERGAT
9052;9500;BESSET
18287;18300;VINON
34128;34190;LAROQUE
10329;10800;ROUILLY-SAINT-LOUP
29299;29290;TREOUERGAT
19073;19300;EGLETONS
33220;33460;LAMARQUE
22040;22970;COADOUT
6052;6910;CUEBRIS
8214;8170;HARGNIES
2A278;20127;SERRA-DI-SCOPAMENE
16174;16200;JULIENNE
14273;14290;LA FOLLETIERE-ABENON
9280;9400;SAURAT
24134;24800;CORGNAC-SUR-L'ISLE
17253;17430;MURON
55457;55160;SAINT-HILAIRE-EN-WOEVRE
76560;76160;SAINT-AUBIN-EPINAY
61247;61290;MALETABLE
50370;50390;NEHOU
45226;45510;NEUVY-EN-SULLIAS
44178;44680;SAINT-MARS-DE-COUTAIS
23022;23270;BETETE
53093;53190;LA DOREE
10220;10510;MAIZIERES-LA-GRANDE-PAROISSE
89324;89220;ROGNY-LES-SEPT-ECLUSES
23070;23160;CROZANT
60103;60510;BRESLES
57044;57810;AZOUDANGE
57711;57670;VIBERSVILLER
62648;62650;PARENTY
2575;2390;ORIGNY-SAINTE-BENOITE
89270;89560;MOUFFY
72126;72540;EPINEU-LE-CHEVREUIL
1181;1100;GROISSIAT
42234;42570;SAINT-HEAND
34198;34470;PEROLS
2528;2600;MORTEFONTAINE
27604;27210;SAINT-SULPICE-DE-GRIMBOUVILLE
17254;17380;NACHAMPS
60336;60480;LACHAUSSEE-DU-BOIS-D'ECU
50604;50340;TREAUVILLE
46092;46090;ESCLAUZELS
44011;44370;BELLIGNE
73065;73000;CHAMBERY
26324;26130;SAINT-PAUL-TROIS-CHATEAUX
12285;12240;VABRE-TIZAC
69287;69720;SAINT-BONNET-DE-MURE
8075;8240;BOULT-AUX-BOIS
36143;36400;NOHANT-VIC
16402;16120;VIBRAC
10221;10500;MAIZIERES-LES-BRIENNE
39221;39250;LA FAVIERE
7058;7110;CHASSIERS
60155;60660;CIRES-LES-MELLO
1232;1851;MARBOZ
22080;22150;L'HERMITAGE-LORGE
22347;22220;TREDARZEC
38363;38270;SAINT-BARTHELEMY
13029;13250;CORNILLON-CONFOUX
89010;89310;ANNAY-SUR-SEREIN
74024;74130;AYSE
10132;10170;DROUPT-SAINTE-MARIE
55495;55230;SORBEY
33339;33710;PRIGNAC-ET-MARCAMPS
55465;55160;SAINT-REMY-LA-CALONNE
63010;63220;ARLANC
18042;18200;LA CELLE
57246;57260;GELUCOURT
49359;49700;LES ULMES
37200;37190;RIVARENNES
2670;2260;SAINT-ALGIS
51038;51700;BASLIEUX-SOUS-CHATILLON
88296;88140;MEDONVILLE
88313;88330;MORIVILLE
72103;72150;COURDEMANCHE
38387;38590;SAINT-GEOIRS
36080;36180;FREDILLE
39546;39380;VAUDREY
88435;88480;SAINT-REMY
95119;95770;BUHY
30351;30400;VILLENEUVE-LES-AVIGNON
64453;64530;PONTACQ
23245;23000;SAINT-SULPICE-LE-GUERETOIS
28068;28300;CHALLET
50222;50340;GROSVILLE
39015;39300;ARDON
86099;86340;FLEURE
59643;59560;WARNETON
42245;42440;SAINT-JULIEN-LA-VETRE
65019;65360;ARCIZAC-ADOUR
76324;76370;GREGES
34059;34210;LA CAUNETTE
65377;65300;REJAUMONT
72196;72290;MEZIERES-SUR-PONTHOUIN
2B010;20220;ALGAJOLA
70520;70130;VANNE
77305;77130;MONTEREAU-FAULT-YONNE
30127;30330;GAUJAC
52444;52700;SAINT-BLIN
55400;55400;PARFONDRUPT
1260;1800;LE MONTELLIER
69191;69450;SAINT-CYR-AU-MONT-D'OR
62386;62160;GRENAY
48154;48500;SAINT-GEORGES-DE-LEVEJAC
60022;60300;APREMONT
50135;50330;CLITOURPS
40114;40990;GOURBERA
77516;77130;VILLE-SAINT-JACQUES
39453;39170;RAVILLOLES
90013;90150;BETHONVILLIERS
43050;43410;CHAMBEZON
57312;57220;HELSTROFF
1038;1370;BENY
35293;35140;SAINT-MARC-SUR-COUESNON
51421;51120;OYES
21329;21140;JUILLY
35245;35850;ROMILLE
14309;14680;GOUVIX
62361;62270;FREVENT
16085;16260;CHASSENEUIL-SUR-BONNIEURE
25031;25400;AUDINCOURT
57545;57050;PLAPPEVILLE
62899;62179;WISSANT
76304;76110;GONFREVILLE-CAILLOT
34152;34380;MAS-DE-LONDRES
34016;34230;AUMELAS
86029;86400;BLANZAY
39469;39350;ROUFFANGE
62542;62127;MAIZIERES
22091;22140;KERMOROC'H
28105;28480;COMBRES
35105;35500;ERBREE
57295;57630;HARAUCOURT-SUR-SEILLE
21567;21230;SAINT-PRIX-LES-ARNAY
68049;68480;BOUXWILLER
48082;48170;LAUBERT
80383;80700;GOYENCOURT
3118;3800;GANNAT
2321;2140;FONTAINE-LES-VERVINS
25604;25110;VERNE
70401;70360;OVANCHES
68244;68420;OBERMORSCHWIHR
81158;81530;LE MASNAU-MASSUGUIES
59586;59242;TEMPLEUVE
82029;82160;CASTANET
88256;88640;JUSSARUPT
10075;10700;CHAMPFLEURY
22365;22110;TREMARGAT
78642;78480;VERNEUIL-SUR-SEINE
62005;62121;ACHIET-LE-GRAND
70336;70110;MELECEY
10235;10700;MESNIL-LA-COMTESSE
67504;67210;VALFF
39011;39120;ANNOIRE
89221;89130;LEUGNY
81233;81120;ROUMEGOUX
76457;76530;MOULINEAUX
21245;21380;EPAGNY
72370;72170;VERNIE
58243;58340;SAINT-GRATIEN-SAVIGNY
7045;7450;BURZET
25555;25400;TAILLECOURT
64518;64320;SENDETS
50030;50760;BARFLEUR
60194;60210;DARGIES
32080;32100;CASTELNAU-SUR-L'AUVIGNON
43227;43140;SAINT-VICTOR-MALESCOURS
33341;33710;PUGNAC
52522;52310;VIEVILLE
51380;51210;MONTMIRAIL
62743;62140;SAINTE-AUSTREBERTHE
85154;85390;MOUILLERON-EN-PAREDS
18016;18220;AUBINGES
57125;57365;CHAILLY-LES-ENNERY
48187;48100;LES SALCES
35362;35540;LE TRONCHET
87040;87130;CHATEAUNEUF-LA-FORET
43022;43100;BEAUMONT
51600;51600;VAUDESINCOURT
89359;89190;SAINT-MAURICE-AUX-RICHES-HOMMES
81241;81120;SAINT-ANTONIN-DE-LACALM
38356;38680;SAINT-ANDRE-EN-ROYANS
74055;74910;CHALLONGES
2488;2110;MOLAIN
18174;18390;OSMOY
2A061;20170;CARBINI
27371;27800;LIVET-SUR-AUTHOU
25441;25530;OUVANS
76347;76190;HAUTOT-LE-VATOIS
31240;31450;ISSUS
71415;71110;SAINTE-FOY
88018;88640;AUMONTZEY
77251;77127;LIEUSAINT
50426;50390;RAUVILLE-LA-PLACE
53276;53600;VOUTRE
7008;7210;ALISSAS
81250;81440;SAINT-GENEST-DE-CONTEST
17188;17160;HAIMPS
24295;24110;MONTREM
70052;70800;BASSIGNEY
76215;76370;DERCHIGNY
3262;3410;SAINT-VICTOR
62842;62880;VENDIN-LE-VIEIL
65321;65690;MONTIGNAC
78548;78720;SAINT-FORGET
30180;30190;MONTIGNARGUES
51470;51800;ROUVROY-RIPONT
